"Year","State","PopCode","Sex","Age","AgeInterval","Deaths","LDB"
1997,"XX","99014","m",20,"5",5,1
1997,"XX","99014","m",25,"5",2,1
1997,"XX","99014","m",30,"5",8,1
1997,"XX","99014","m",35,"5",13,1
1997,"XX","99014","m",40,"5",26,1
1997,"XX","99014","m",45,"5",30,1
1997,"XX","99014","m",50,"5",29,1
1997,"XX","99014","m",55,"5",36,1
1997,"XX","99014","m",60,"5",37,1
1997,"XX","99014","m",65,"5",80,1
1997,"XX","99014","m",70,"5",101,1
1997,"XX","99014","m",75,"5",153,1
1997,"XX","99014","m",80,"5",118,1
1997,"XX","99014","m",85,"+",154,1
1997,"XX","99015","f",0,"1",61,1
1997,"XX","99015","f",1,"4",15,1
1997,"XX","99015","f",5,"5",13,1
1997,"XX","99015","f",10,"5",9,1
1997,"XX","99015","f",15,"5",16,1
1997,"XX","99015","f",20,"5",18,1
1997,"XX","99015","f",25,"5",27,1
1997,"XX","99015","f",30,"5",47,1
1997,"XX","99015","f",35,"5",51,1
1997,"XX","99015","f",40,"5",83,1
1997,"XX","99015","f",45,"5",119,1
1997,"XX","99015","f",50,"5",134,1
1997,"XX","99015","f",55,"5",170,1
1997,"XX","99015","f",60,"5",201,1
1997,"XX","99015","f",65,"5",297,1
1997,"XX","99015","f",70,"5",473,1
1997,"XX","99015","f",75,"5",616,1
1997,"XX","99015","f",80,"5",610,1
1997,"XX","99015","f",85,"+",1296,1
1997,"XX","99015","m",0,"1",60,1
1997,"XX","99015","m",1,"4",20,1
1997,"XX","99015","m",5,"5",6,1
1997,"XX","99015","m",10,"5",10,1
1997,"XX","99015","m",15,"5",50,1
1997,"XX","99015","m",20,"5",49,1
1997,"XX","99015","m",25,"5",58,1
1997,"XX","99015","m",30,"5",80,1
1997,"XX","99015","m",35,"5",110,1
1997,"XX","99015","m",40,"5",139,1
1997,"XX","99015","m",45,"5",196,1
1997,"XX","99015","m",50,"5",193,1
1997,"XX","99015","m",55,"5",229,1
1997,"XX","99015","m",60,"5",283,1
1997,"XX","99015","m",65,"5",400,1
1997,"XX","99015","m",70,"5",534,1
1997,"XX","99015","m",75,"5",651,1
1997,"XX","99015","m",80,"5",614,1
1997,"XX","99015","m",85,"+",723,1
1997,"XX","99016","f",0,"1",106,1
1997,"XX","99016","f",1,"4",18,1
1997,"XX","99016","f",5,"5",7,1
1997,"XX","99016","f",10,"5",11,1
1997,"XX","99016","f",15,"5",25,1
1997,"XX","99016","f",20,"5",25,1
1997,"XX","99016","f",25,"5",47,1
1997,"XX","99016","f",30,"5",49,1
1997,"XX","99016","f",35,"5",69,1
1997,"XX","99016","f",40,"5",105,1
1997,"XX","99016","f",45,"5",119,1
1997,"XX","99016","f",50,"5",167,1
1997,"XX","99016","f",55,"5",202,1
1997,"XX","99016","f",60,"5",289,1
1997,"XX","99016","f",65,"5",417,1
1997,"XX","99016","f",70,"5",556,1
1997,"XX","99016","f",75,"5",729,1
1997,"XX","99016","f",80,"5",793,1
1997,"XX","99016","f",85,"+",1466,1
1997,"XX","99016","m",0,"1",130,1
1997,"XX","99016","m",1,"4",25,1
1997,"XX","99016","m",5,"5",22,1
1997,"XX","99016","m",10,"5",19,1
1997,"XX","99016","m",15,"5",71,1
1997,"XX","99016","m",20,"5",102,1
1997,"XX","99016","m",25,"5",72,1
1997,"XX","99016","m",30,"5",109,1
1997,"XX","99016","m",35,"5",134,1
1997,"XX","99016","m",40,"5",198,1
1997,"XX","99016","m",45,"5",247,1
1997,"XX","99016","m",50,"5",248,1
1997,"XX","99016","m",55,"5",271,1
1997,"XX","99016","m",60,"5",382,1
1997,"XX","99016","m",65,"5",530,1
1997,"XX","99016","m",70,"5",692,1
1997,"XX","99016","m",75,"5",772,1
1997,"XX","99016","m",80,"5",666,1
1997,"XX","99016","m",85,"+",799,1
1997,"XX","99017","f",0,"1",24,1
1997,"XX","99017","f",1,"4",6,1
1997,"XX","99017","f",5,"5",3,1
1997,"XX","99017","f",10,"5",2,1
1997,"XX","99017","f",15,"5",5,1
1997,"XX","99017","f",20,"5",13,1
1997,"XX","99017","f",25,"5",17,1
1997,"XX","99017","f",30,"5",23,1
1997,"XX","99017","f",35,"5",31,1
1997,"XX","99017","f",40,"5",57,1
1997,"XX","99017","f",45,"5",78,1
1997,"XX","99017","f",50,"5",98,1
1997,"XX","99017","f",55,"5",87,1
1997,"XX","99017","f",60,"5",116,1
1997,"XX","99017","f",65,"5",202,1
1997,"XX","99017","f",70,"5",316,1
1997,"XX","99017","f",75,"5",420,1
1997,"XX","99017","f",80,"5",483,1
1997,"XX","99017","f",85,"+",1215,1
1997,"XX","99017","m",0,"1",15,1
1997,"XX","99017","m",1,"4",7,1
1997,"XX","99017","m",10,"5",3,1
1997,"XX","99017","m",15,"5",19,1
1997,"XX","99017","m",20,"5",26,1
1997,"XX","99017","m",25,"5",63,1
1997,"XX","99017","m",30,"5",92,1
1997,"XX","99017","m",35,"5",148,1
1997,"XX","99017","m",40,"5",187,1
1997,"XX","99017","m",45,"5",207,1
1997,"XX","99017","m",50,"5",181,1
1997,"XX","99017","m",55,"5",174,1
1997,"XX","99017","m",60,"5",246,1
1997,"XX","99017","m",65,"5",309,1
1997,"XX","99017","m",70,"5",393,1
1997,"XX","99017","m",75,"5",451,1
1997,"XX","99017","m",80,"5",438,1
1997,"XX","99017","m",85,"+",666,1
1997,"XX","99018","f",0,"1",7,1
1997,"XX","99018","f",1,"4",4,1
1997,"XX","99018","f",5,"5",0,1
1997,"XX","99018","f",15,"5",3,1
1997,"XX","99018","f",20,"5",0,1
1997,"XX","99018","f",25,"5",1,1
1997,"XX","99018","f",30,"5",3,1
1997,"XX","99018","f",35,"5",7,1
1997,"XX","99018","f",40,"5",12,1
1997,"XX","99018","f",45,"5",19,1
1997,"XX","99018","f",50,"5",21,1
1997,"XX","99018","f",55,"5",21,1
1997,"XX","99018","f",60,"5",42,1
1997,"XX","99018","f",65,"5",59,1
1997,"XX","99018","f",70,"5",91,1
1997,"XX","99018","f",75,"5",140,1
1997,"XX","99018","f",80,"5",144,1
1997,"XX","99018","f",85,"+",348,1
1997,"XX","99018","m",0,"1",9,1
1997,"XX","99018","m",5,"5",0,1
1997,"XX","99018","m",10,"5",1,1
1997,"XX","99018","m",15,"5",4,1
1997,"XX","99018","m",20,"5",6,1
1997,"XX","99018","m",25,"5",12,1
1997,"XX","99018","m",30,"5",10,1
1997,"XX","99018","m",35,"5",18,1
1997,"XX","99018","m",40,"5",32,1
1997,"XX","99018","m",45,"5",35,1
1997,"XX","99018","m",50,"5",34,1
1997,"XX","99018","m",55,"5",39,1
1997,"XX","99018","m",60,"5",55,1
1997,"XX","99018","m",65,"5",80,1
1997,"XX","99018","m",70,"5",115,1
1997,"XX","99018","m",75,"5",178,1
1997,"XX","99018","m",80,"5",178,1
1997,"XX","99018","m",85,"+",205,1
1997,"XX","99019","f",0,"1",11,1
1997,"XX","99019","f",1,"4",2,1
1997,"XX","99019","f",5,"5",3,1
1997,"XX","99019","f",15,"5",3,1
1997,"XX","99019","f",20,"5",2,1
1997,"XX","99019","f",25,"5",4,1
1997,"XX","99019","f",30,"5",8,1
1997,"XX","99019","f",35,"5",8,1
1997,"XX","99019","f",40,"5",20,1
1997,"XX","99019","f",45,"5",24,1
1997,"XX","99019","f",50,"5",30,1
1997,"XX","99019","f",55,"5",38,1
1997,"XX","99019","f",60,"5",55,1
1997,"XX","99019","f",65,"5",85,1
1997,"XX","99019","f",70,"5",135,1
1997,"XX","99019","f",75,"5",199,1
1997,"XX","99019","f",80,"5",224,1
1997,"XX","99019","f",85,"+",563,1
1997,"XX","99019","m",0,"1",15,1
1997,"XX","99019","m",1,"4",2,1
1997,"XX","99019","m",5,"5",1,1
1997,"XX","99019","m",10,"5",3,1
1997,"XX","99019","m",15,"5",9,1
1997,"XX","99019","m",20,"5",12,1
1997,"XX","99019","m",25,"5",13,1
1997,"XX","99019","m",30,"5",18,1
1997,"XX","99019","m",35,"5",32,1
1997,"XX","99019","m",40,"5",42,1
1997,"XX","99019","m",45,"5",33,1
1997,"XX","99019","m",50,"5",54,1
1997,"XX","99019","m",55,"5",39,1
1997,"XX","99019","m",60,"5",79,1
1997,"XX","99019","m",65,"5",117,1
1997,"XX","99019","m",70,"5",165,1
1997,"XX","99019","m",75,"5",203,1
1997,"XX","99019","m",80,"5",222,1
1997,"XX","99019","m",85,"+",308,1
1997,"XX","99020","f",0,"1",10,1
1997,"XX","99020","f",1,"4",2,1
1997,"XX","99020","f",5,"5",3,1
1997,"XX","99020","f",10,"5",0,1
1997,"XX","99020","f",15,"5",3,1
1997,"XX","99020","f",20,"5",0,1
1997,"XX","99020","f",25,"5",4,1
1997,"XX","99020","f",30,"5",4,1
1997,"XX","99020","f",35,"5",12,1
1997,"XX","99020","f",40,"5",11,1
1997,"XX","99020","f",45,"5",23,1
1997,"XX","99020","f",50,"5",18,1
1997,"XX","99020","f",55,"5",18,1
1997,"XX","99020","f",60,"5",27,1
1997,"XX","99020","f",65,"5",53,1
1997,"XX","99020","f",70,"5",80,1
1997,"XX","99020","f",75,"5",92,1
1997,"XX","99020","f",80,"5",145,1
1997,"XX","99020","f",85,"+",355,1
1997,"XX","99020","m",0,"1",8,1
1997,"XX","99020","m",5,"5",3,1
1997,"XX","99020","m",15,"5",8,1
1997,"XX","99020","m",20,"5",8,1
1997,"XX","99020","m",25,"5",6,1
1997,"XX","99020","m",30,"5",16,1
1997,"XX","99020","m",35,"5",15,1
1997,"XX","99020","m",40,"5",23,1
1997,"XX","99020","m",45,"5",36,1
1997,"XX","99020","m",50,"5",33,1
1997,"XX","99020","m",55,"5",30,1
1997,"XX","99020","m",60,"5",41,1
1997,"XX","99020","m",65,"5",79,1
1997,"XX","99020","m",70,"5",99,1
1997,"XX","99020","m",75,"5",100,1
1997,"XX","99020","m",80,"5",125,1
1997,"XX","99020","m",85,"+",147,1
1997,"XX","99021","f",0,"1",15,1
1997,"XX","99021","f",1,"4",10,1
1997,"XX","99021","f",5,"5",3,1
1997,"XX","99021","f",10,"5",2,1
1997,"XX","99021","f",15,"5",7,1
1997,"XX","99021","f",20,"5",4,1
1997,"XX","99021","f",25,"5",6,1
1997,"XX","99021","f",30,"5",10,1
1997,"XX","99021","f",35,"5",16,1
1997,"XX","99021","f",40,"5",21,1
1997,"XX","99021","f",45,"5",30,1
1997,"XX","99021","f",50,"5",45,1
1997,"XX","99021","f",55,"5",47,1
1997,"XX","99021","f",60,"5",65,1
1997,"XX","99021","f",65,"5",98,1
1997,"XX","99021","f",70,"5",139,1
1997,"XX","99021","f",75,"5",164,1
1997,"XX","99021","f",80,"5",166,1
1997,"XX","99021","f",85,"+",257,1
1997,"XX","99021","m",0,"1",19,1
1997,"XX","99021","m",1,"4",6,1
1997,"XX","99021","m",5,"5",3,1
1997,"XX","99021","m",10,"5",2,1
1997,"XX","99021","m",15,"5",16,1
1997,"XX","99021","m",20,"5",12,1
1997,"XX","99021","m",25,"5",16,1
1997,"XX","99021","m",30,"5",20,1
1997,"XX","99021","m",35,"5",33,1
1997,"XX","99021","m",40,"5",42,1
1997,"XX","99021","m",45,"5",49,1
1997,"XX","99021","m",50,"5",51,1
1997,"XX","99021","m",55,"5",68,1
1997,"XX","99021","m",60,"5",92,1
1997,"XX","99021","m",65,"5",106,1
1997,"XX","99021","m",70,"5",145,1
1997,"XX","99021","m",75,"5",189,1
1997,"XX","99021","m",80,"5",155,1
1997,"XX","99021","m",85,"+",170,1
1997,"XX","99022","f",0,"1",24,1
1997,"XX","99022","f",1,"4",5,1
1997,"XX","99022","f",5,"5",3,1
1997,"XX","99022","f",10,"5",3,1
1997,"XX","99022","f",15,"5",2,1
1997,"XX","99022","f",20,"5",6,1
1997,"XX","99022","f",25,"5",7,1
1997,"XX","99022","f",30,"5",7,1
1997,"XX","99022","f",35,"5",16,1
1997,"XX","99022","f",40,"5",33,1
1997,"XX","99022","f",45,"5",48,1
1997,"XX","99022","f",50,"5",57,1
1997,"XX","99022","f",55,"5",62,1
1997,"XX","99022","f",60,"5",94,1
1997,"XX","99022","f",65,"5",106,1
1997,"XX","99022","f",70,"5",158,1
1997,"XX","99022","f",75,"5",204,1
1997,"XX","99022","f",80,"5",257,1
1997,"XX","99022","f",85,"+",513,1
1997,"XX","99022","m",0,"1",24,1
1997,"XX","99022","m",1,"4",5,1
1997,"XX","99022","m",5,"5",3,1
1997,"XX","99022","m",10,"5",6,1
1997,"XX","99022","m",15,"5",13,1
1997,"XX","99022","m",20,"5",31,1
1997,"XX","99022","m",25,"5",16,1
1997,"XX","99022","m",30,"5",23,1
1997,"XX","99022","m",35,"5",43,1
1997,"XX","99022","m",40,"5",50,1
1997,"XX","99022","m",45,"5",77,1
1997,"XX","99022","m",50,"5",78,1
1997,"XX","99022","m",55,"5",79,1
1997,"XX","99022","m",60,"5",112,1
1997,"XX","99022","m",65,"5",129,1
1997,"XX","99022","m",70,"5",196,1
1997,"XX","99022","m",75,"5",243,1
1997,"XX","99022","m",80,"5",202,1
1997,"XX","99022","m",85,"+",321,1
1997,"XX","99023","f",0,"1",1,1
1997,"XX","99023","f",5,"5",2,1
1997,"XX","99023","f",10,"5",2,1
1997,"XX","99023","f",15,"5",2,1
1997,"XX","99023","f",20,"5",0,1
1997,"XX","99023","f",35,"5",2,1
1997,"XX","99023","f",40,"5",3,1
1997,"XX","99023","f",45,"5",1,1
1997,"XX","99023","f",50,"5",9,1
1997,"XX","99023","f",55,"5",10,1
1997,"XX","99023","f",60,"5",12,1
1997,"XX","99023","f",65,"5",19,1
1997,"XX","99023","f",70,"5",20,1
1997,"XX","99023","f",75,"5",36,1
1997,"XX","99023","f",80,"5",50,1
1997,"XX","99023","f",85,"+",96,1
1997,"XX","99023","m",0,"1",1,1
1997,"XX","99023","m",1,"4",2,1
1997,"XX","99023","m",5,"5",2,1
1997,"XX","99023","m",15,"5",2,1
1997,"XX","99023","m",20,"5",2,1
1997,"XX","99023","m",25,"5",3,1
1997,"XX","99023","m",30,"5",0,1
1997,"XX","99023","m",35,"5",5,1
1997,"XX","99023","m",40,"5",5,1
1997,"XX","99023","m",45,"5",7,1
1997,"XX","99023","m",50,"5",7,1
1997,"XX","99023","m",55,"5",18,1
1997,"XX","99023","m",60,"5",20,1
1997,"XX","99023","m",65,"5",39,1
1997,"XX","99023","m",70,"5",41,1
1997,"XX","99023","m",75,"5",43,1
1997,"XX","99023","m",80,"5",33,1
1997,"XX","99023","m",85,"+",52,1
1997,"XX","99024","f",0,"1",27,1
1997,"XX","99024","f",1,"4",2,1
1997,"XX","99024","f",5,"5",0,1
1997,"XX","99024","f",10,"5",3,1
1997,"XX","99024","f",15,"5",4,1
1997,"XX","99024","f",20,"5",7,1
1997,"XX","99024","f",25,"5",11,1
1997,"XX","99024","f",30,"5",15,1
1997,"XX","99024","f",35,"5",18,1
1997,"XX","99024","f",40,"5",27,1
1997,"XX","99024","f",45,"5",29,1
1997,"XX","99024","f",50,"5",43,1
1997,"XX","99024","f",55,"5",56,1
1997,"XX","99024","f",60,"5",75,1
1997,"XX","99024","f",65,"5",73,1
1997,"XX","99024","f",70,"5",141,1
1997,"XX","99024","f",75,"5",145,1
1997,"XX","99024","f",80,"5",184,1
1997,"XX","99024","f",85,"+",412,1
1997,"XX","99024","m",0,"1",16,1
1997,"XX","99024","m",1,"4",6,1
1997,"XX","99024","m",5,"5",2,1
1997,"XX","99024","m",10,"5",1,1
1997,"XX","99024","m",15,"5",12,1
1997,"XX","99024","m",20,"5",16,1
1997,"XX","99024","m",25,"5",26,1
1997,"XX","99024","m",30,"5",32,1
1997,"XX","99024","m",35,"5",30,1
1997,"XX","99024","m",40,"5",50,1
1997,"XX","99024","m",45,"5",59,1
1997,"XX","99024","m",50,"5",60,1
1997,"XX","99024","m",55,"5",60,1
1997,"XX","99024","m",60,"5",103,1
1997,"XX","99024","m",65,"5",111,1
1997,"XX","99024","m",70,"5",154,1
1997,"XX","99024","m",75,"5",203,1
1997,"XX","99024","m",80,"5",186,1
1997,"XX","99024","m",85,"+",243,1
1997,"XX","99025","f",0,"1",47,1
1997,"XX","99025","f",1,"4",3,1
1997,"XX","99025","f",5,"5",4,1
1997,"XX","99025","f",10,"5",1,1
1997,"XX","99025","f",15,"5",5,1
1997,"XX","99025","f",20,"5",4,1
1997,"XX","99025","f",25,"5",9,1
1997,"XX","99025","f",30,"5",18,1
1997,"XX","99025","f",35,"5",25,1
1997,"XX","99025","f",40,"5",31,1
1997,"XX","99025","f",45,"5",42,1
1997,"XX","99025","f",50,"5",51,1
1997,"XX","99025","f",55,"5",82,1
1997,"XX","99025","f",60,"5",105,1
1997,"XX","99025","f",65,"5",181,1
1997,"XX","99025","f",70,"5",238,1
1997,"XX","99025","f",75,"5",323,1
1997,"XX","99025","f",80,"5",345,1
1997,"XX","99025","f",85,"+",795,1
1997,"XX","99025","m",0,"1",37,1
1997,"XX","99025","m",1,"4",11,1
1997,"XX","99025","m",5,"5",7,1
1997,"XX","99025","m",10,"5",4,1
1997,"XX","99025","m",15,"5",27,1
1997,"XX","99025","m",20,"5",17,1
1997,"XX","99025","m",25,"5",29,1
1997,"XX","99025","m",30,"5",42,1
1997,"XX","99025","m",35,"5",50,1
1997,"XX","99025","m",40,"5",59,1
1997,"XX","99025","m",45,"5",66,1
1997,"XX","99025","m",50,"5",99,1
1997,"XX","99025","m",55,"5",109,1
1997,"XX","99025","m",60,"5",133,1
1997,"XX","99025","m",65,"5",192,1
1997,"XX","99025","m",70,"5",256,1
1997,"XX","99025","m",75,"5",336,1
1997,"XX","99025","m",80,"5",306,1
1997,"XX","99025","m",85,"+",429,1
1997,"XX","99026","f",0,"1",2,1
1997,"XX","99026","f",5,"5",0,1
1997,"XX","99026","f",15,"5",2,1
1997,"XX","99026","f",30,"5",3,1
1997,"XX","99026","f",35,"5",6,1
1997,"XX","99026","f",40,"5",2,1
1997,"XX","99026","f",45,"5",11,1
1997,"XX","99026","f",50,"5",7,1
1997,"XX","99026","f",55,"5",7,1
1997,"XX","99026","f",60,"5",7,1
1997,"XX","99026","f",65,"5",16,1
1997,"XX","99026","f",70,"5",19,1
1997,"XX","99026","f",75,"5",24,1
1997,"XX","99026","f",80,"5",33,1
1997,"XX","99026","f",85,"+",67,1
1997,"XX","99026","m",0,"1",6,1
1997,"XX","99026","m",5,"5",2,1
1997,"XX","99026","m",10,"5",0,1
1997,"XX","99026","m",15,"5",1,1
1997,"XX","99026","m",20,"5",1,1
1997,"XX","99026","m",25,"5",1,1
1997,"XX","99026","m",30,"5",6,1
1997,"XX","99026","m",35,"5",14,1
1997,"XX","99026","m",40,"5",10,1
1997,"XX","99026","m",45,"5",8,1
1997,"XX","99026","m",50,"5",10,1
1997,"XX","99026","m",55,"5",14,1
1997,"XX","99026","m",60,"5",24,1
1997,"XX","99026","m",65,"5",34,1
1997,"XX","99026","m",70,"5",36,1
1997,"XX","99026","m",75,"5",40,1
1997,"XX","99026","m",80,"5",39,1
1997,"XX","99026","m",85,"+",42,1
1997,"XX","99027","f",0,"1",2,1
1997,"XX","99027","f",5,"5",0,1
1997,"XX","99027","f",15,"5",0,1
1997,"XX","99027","f",20,"5",0,1
1997,"XX","99027","f",30,"5",2,1
1997,"XX","99027","f",35,"5",3,1
1997,"XX","99027","f",40,"5",10,1
1997,"XX","99027","f",45,"5",9,1
1997,"XX","99027","f",50,"5",6,1
1997,"XX","99027","f",55,"5",4,1
1997,"XX","99027","f",60,"5",13,1
1997,"XX","99027","f",65,"5",15,1
1997,"XX","99027","f",70,"5",29,1
1997,"XX","99027","f",75,"5",44,1
1997,"XX","99027","f",80,"5",40,1
1997,"XX","99027","f",85,"+",112,1
1997,"XX","99027","m",0,"1",2,1
1997,"XX","99027","m",5,"5",1,1
1997,"XX","99027","m",15,"5",2,1
1997,"XX","99027","m",20,"5",2,1
1997,"XX","99027","m",25,"5",2,1
1997,"XX","99027","m",30,"5",6,1
1997,"XX","99027","m",35,"5",7,1
1997,"XX","99027","m",40,"5",4,1
1997,"XX","99027","m",45,"5",13,1
1997,"XX","99027","m",50,"5",11,1
1997,"XX","99027","m",55,"5",15,1
1997,"XX","99027","m",60,"5",18,1
1997,"XX","99027","m",65,"5",33,1
1997,"XX","99027","m",70,"5",45,1
1997,"XX","99027","m",75,"5",55,1
1997,"XX","99027","m",80,"5",40,1
1997,"XX","99027","m",85,"+",63,1
1998,"XX","99001","f",0,"1",43,1
1998,"XX","99001","f",1,"4",12,1
1998,"XX","99001","f",5,"5",2,1
1998,"XX","99001","f",10,"5",2,1
1998,"XX","99001","f",15,"5",11,1
1998,"XX","99001","f",20,"5",17,1
1998,"XX","99001","f",25,"5",19,1
1998,"XX","99001","f",30,"5",36,1
1998,"XX","99001","f",35,"5",69,1
1998,"XX","99001","f",40,"5",94,1
1998,"XX","99001","f",45,"5",140,1
1998,"XX","99001","f",50,"5",170,1
1998,"XX","99001","f",55,"5",164,1
1998,"XX","99001","f",60,"5",210,1
1998,"XX","99001","f",65,"5",339,1
1998,"XX","99001","f",70,"5",540,1
1998,"XX","99001","f",75,"5",682,1
1998,"XX","99001","f",80,"5",757,1
1998,"XX","99001","f",85,"+",1696,1
1998,"XX","99001","m",0,"1",63,1
1998,"XX","99001","m",1,"4",7,1
1998,"XX","99001","m",5,"5",5,1
1998,"XX","99001","m",10,"5",9,1
1998,"XX","99001","m",15,"5",36,1
1998,"XX","99001","m",20,"5",55,1
1998,"XX","99001","m",25,"5",65,1
1998,"XX","99001","m",30,"5",91,1
1998,"XX","99001","m",35,"5",97,1
1998,"XX","99001","m",40,"5",169,1
1998,"XX","99001","m",45,"5",236,1
1998,"XX","99001","m",50,"5",235,1
1998,"XX","99001","m",55,"5",243,1
1998,"XX","99001","m",60,"5",308,1
1998,"XX","99001","m",65,"5",418,1
1998,"XX","99001","m",70,"5",532,1
1998,"XX","99001","m",75,"5",673,1
1998,"XX","99001","m",80,"5",704,1
1998,"XX","99001","m",85,"+",881,1
1998,"XX","99002","f",0,"1",7,1
1998,"XX","99002","f",1,"4",1,1
1998,"XX","99002","f",5,"5",1,1
1998,"XX","99002","f",10,"5",3,1
1998,"XX","99002","f",15,"5",5,1
1998,"XX","99002","f",20,"5",4,1
1998,"XX","99002","f",25,"5",4,1
1998,"XX","99002","f",30,"5",5,1
1998,"XX","99002","f",35,"5",9,1
1998,"XX","99002","f",40,"5",19,1
1998,"XX","99002","f",45,"5",18,1
1998,"XX","99002","f",50,"5",21,1
1998,"XX","99002","f",55,"5",28,1
1998,"XX","99002","f",60,"5",54,1
1998,"XX","99002","f",65,"5",60,1
1998,"XX","99002","f",70,"5",99,1
1998,"XX","99002","f",75,"5",141,1
1998,"XX","99002","f",80,"5",174,1
1998,"XX","99002","f",85,"+",384,1
1998,"XX","99002","m",0,"1",9,1
1998,"XX","99002","m",1,"4",3,1
1998,"XX","99002","m",5,"5",1,1
1998,"XX","99002","m",10,"5",0,1
1998,"XX","99002","m",15,"5",11,1
1998,"XX","99002","m",20,"5",6,1
1998,"XX","99002","m",25,"5",6,1
1998,"XX","99002","m",30,"5",19,1
1998,"XX","99002","m",35,"5",20,1
1998,"XX","99002","m",40,"5",21,1
1998,"XX","99002","m",45,"5",41,1
1998,"XX","99002","m",50,"5",47,1
1998,"XX","99002","m",55,"5",42,1
1998,"XX","99002","m",60,"5",62,1
1998,"XX","99002","m",65,"5",89,1
1998,"XX","99002","m",70,"5",131,1
1998,"XX","99002","m",75,"5",181,1
1998,"XX","99002","m",80,"5",183,1
1998,"XX","99002","m",85,"+",239,1
1998,"XX","99003","f",0,"1",1,1
1998,"XX","99003","f",5,"5",1,1
1998,"XX","99003","f",25,"5",2,1
1998,"XX","99003","f",40,"5",1,1
1998,"XX","99003","f",45,"5",4,1
1998,"XX","99003","f",55,"5",6,1
1998,"XX","99003","f",60,"5",5,1
1998,"XX","99003","f",65,"5",1,1
1998,"XX","99003","f",70,"5",5,1
1998,"XX","99003","f",75,"5",7,1
1998,"XX","99003","f",80,"5",12,1
1998,"XX","99003","f",85,"+",20,1
1998,"XX","99003","m",5,"5",3,1
1998,"XX","99003","m",15,"5",3,1
1998,"XX","99003","m",25,"5",3,1
1998,"XX","99003","m",30,"5",1,1
1998,"XX","99003","m",40,"5",2,1
1998,"XX","99003","m",45,"5",2,1
1998,"XX","99003","m",50,"5",4,1
1998,"XX","99003","m",55,"5",8,1
1998,"XX","99003","m",60,"5",6,1
1998,"XX","99003","m",65,"5",5,1
1998,"XX","99003","m",70,"5",10,1
1998,"XX","99003","m",75,"5",10,1
1998,"XX","99003","m",80,"5",14,1
1998,"XX","99003","m",85,"+",13,1
1998,"XX","99004","f",0,"1",1,1
1998,"XX","99004","f",5,"5",1,1
1998,"XX","99004","f",15,"5",0,1
1998,"XX","99004","f",20,"5",2,1
1998,"XX","99004","f",25,"5",1,1
1998,"XX","99004","f",30,"5",3,1
1998,"XX","99004","f",35,"5",5,1
1998,"XX","99004","f",40,"5",2,1
1998,"XX","99004","f",45,"5",0,1
1998,"XX","99004","f",50,"5",4,1
1998,"XX","99004","f",55,"5",8,1
1998,"XX","99004","f",60,"5",3,1
1998,"XX","99004","f",65,"5",13,1
1998,"XX","99004","f",70,"5",17,1
1998,"XX","99004","f",75,"5",22,1
1998,"XX","99004","f",80,"5",19,1
1998,"XX","99004","f",85,"+",38,1
1998,"XX","99004","m",15,"5",2,1
1998,"XX","99004","m",20,"5",2,1
1998,"XX","99004","m",25,"5",2,1
1998,"XX","99004","m",35,"5",4,1
1998,"XX","99004","m",40,"5",4,1
1998,"XX","99004","m",45,"5",9,1
1998,"XX","99004","m",50,"5",8,1
1998,"XX","99004","m",55,"5",5,1
1998,"XX","99004","m",60,"5",10,1
1998,"XX","99004","m",65,"5",19,1
1998,"XX","99004","m",70,"5",22,1
1998,"XX","99004","m",75,"5",17,1
1998,"XX","99004","m",80,"5",15,1
1998,"XX","99004","m",85,"+",19,1
1998,"XX","99005","f",0,"1",37,1
1998,"XX","99005","f",1,"4",11,1
1998,"XX","99005","f",5,"5",7,1
1998,"XX","99005","f",10,"5",4,1
1998,"XX","99005","f",15,"5",15,1
1998,"XX","99005","f",20,"5",18,1
1998,"XX","99005","f",25,"5",22,1
1998,"XX","99005","f",30,"5",18,1
1998,"XX","99005","f",35,"5",30,1
1998,"XX","99005","f",40,"5",59,1
1998,"XX","99005","f",45,"5",54,1
1998,"XX","99005","f",50,"5",55,1
1998,"XX","99005","f",55,"5",90,1
1998,"XX","99005","f",60,"5",121,1
1998,"XX","99005","f",65,"5",194,1
1998,"XX","99005","f",70,"5",258,1
1998,"XX","99005","f",75,"5",346,1
1998,"XX","99005","f",80,"5",436,1
1998,"XX","99005","f",85,"+",880,1
1998,"XX","99005","m",0,"1",58,1
1998,"XX","99005","m",1,"4",13,1
1998,"XX","99005","m",5,"5",9,1
1998,"XX","99005","m",10,"5",15,1
1998,"XX","99005","m",15,"5",27,1
1998,"XX","99005","m",20,"5",56,1
1998,"XX","99005","m",25,"5",43,1
1998,"XX","99005","m",30,"5",50,1
1998,"XX","99005","m",35,"5",68,1
1998,"XX","99005","m",40,"5",101,1
1998,"XX","99005","m",45,"5",102,1
1998,"XX","99005","m",50,"5",113,1
1998,"XX","99005","m",55,"5",144,1
1998,"XX","99005","m",60,"5",174,1
1998,"XX","99005","m",65,"5",246,1
1998,"XX","99005","m",70,"5",337,1
1998,"XX","99005","m",75,"5",357,1
1998,"XX","99005","m",80,"5",376,1
1998,"XX","99005","m",85,"+",502,1
1998,"XX","99006","f",0,"1",4,1
1998,"XX","99006","f",10,"5",1,1
1998,"XX","99006","f",15,"5",3,1
1998,"XX","99006","f",20,"5",4,1
1998,"XX","99006","f",25,"5",0,1
